# start - Mon May 28 01:20:03 2018
# beta: 0.016667
# n_ensamble / n_max: 1000.000000 / 40000.000000
# initial energy: 5845394.428599
#
# energy acceptance step
 5.845e+06 0.38869048 3.7e-08
 5.845e+06 0.38905413 3.7e-08
 5.845e+06 0.38941736 3.7e-08
 5.845e+06 0.38954869 3.7e-08
 5.845e+06 0.38991098 3.7e-08
 5.845e+06 0.39027284 3.7e-08
 5.845e+06 0.39040284 3.7e-08
 5.845e+06 0.39076377 3.7e-08
 5.845e+06 0.39112426 3.7e-08
 5.845e+06 0.39148433 3.7e-08
 5.845e+06 0.39184397 3.7e-08
 5.845e+06 0.39220319 3.7e-08
 5.845e+06 0.39256198 3.7e-08
 5.845e+06 0.39292035 3.7e-08
 5.845e+06 0.39327830 3.7e-08
 5.845e+06 0.39363583 3.7e-08
 5.845e+06 0.39399293 3.7e-08
 5.845e+06 0.39434962 3.7e-08
 5.845e+06 0.39447384 3.7e-08
 5.845e+06 0.39482961 3.7e-08
 5.845e+06 0.39518497 3.7e-08
 5.845e+06 0.39553991 3.7e-08
 5.845e+06 0.39589443 3.7e-08
 5.845e+06 0.39624853 3.7e-08
 5.845e+06 0.39660223 3.7e-08
 5.845e+06 0.39695550 3.7e-08
 5.845e+06 0.39730837 3.7e-08
 5.845e+06 0.39766082 3.7e-08
 5.845e+06 0.39801286 3.7e-08
 5.845e+06 0.39836449 3.7e-08
 5.845e+06 0.39871570 3.7e-08
 5.845e+06 0.39906651 3.7e-08
 5.845e+06 0.39895166 3.7e-08
 5.845e+06 0.39930151 3.7e-08
 5.845e+06 0.39965096 3.7e-08
 5.845e+06 0.40000000 3.7e-08
 5.845e+06 0.40034863 3.7e-08
 5.845e+06 0.40069686 3.7e-08
 5.845e+06 0.40104469 3.7e-08
 5.845e+06 0.40139211 3.7e-08
 5.845e+06 0.40173913 3.7e-08
 5.845e+06 0.40208575 3.7e-08
 5.845e+06 0.40219907 3.7e-08
 5.845e+06 0.40254482 3.7e-08
 5.845e+06 0.40289017 3.7e-08
 5.845e+06 0.40323512 3.7e-08
 5.845e+06 0.40334680 3.7e-08
 5.845e+06 0.40369089 3.7e-08
 5.845e+06 0.40403458 3.7e-08
 5.845e+06 0.40437788 3.7e-08
 5.845e+06 0.40472078 3.7e-08
 5.845e+06 0.40506329 3.7e-08
 5.845e+06 0.40540541 3.7e-08
 5.845e+06 0.40574713 3.7e-08
 5.845e+06 0.40585534 3.7e-08
 5.845e+06 0.40619621 3.7e-08
 5.845e+06 0.40653670 3.7e-08
 5.845e+06 0.40687679 3.7e-08
 5.845e+06 0.40698340 3.7e-08
 5.845e+06 0.40732265 3.7e-08
 5.845e+06 0.40766152 3.7e-08
 5.845e+06 0.40776699 3.7e-08
 5.845e+06 0.40810502 3.7e-08
 5.845e+06 0.40844267 3.7e-08
 5.845e+06 0.40877993 3.7e-08
 5.845e+06 0.40911681 3.7e-08
 5.845e+06 0.40945330 3.7e-08
 5.845e+06 0.40978941 3.7e-08
 5.845e+06 0.41012514 3.7e-08
 5.845e+06 0.41046049 3.7e-08
 5.845e+06 0.41079545 3.7e-08
 5.845e+06 0.41089671 3.7e-08
 5.845e+06 0.41123086 3.7e-08
 5.845e+06 0.41156463 3.7e-08
 5.845e+06 0.41189802 3.7e-08
 5.845e+06 0.41223103 3.7e-08
 5.845e+06 0.41256367 3.7e-08
 5.845e+06 0.41289593 3.7e-08
 5.845e+06 0.41322781 3.7e-08
 5.845e+06 0.41355932 3.7e-08
 5.845e+06 0.41365688 3.7e-08
 5.845e+06 0.41398759 3.7e-08
 5.845e+06 0.41408451 3.7e-08
 5.845e+06 0.41441441 3.7e-08
 5.845e+06 0.41474395 3.7e-08
 5.845e+06 0.41507312 3.7e-08
 5.845e+06 0.41540191 3.7e-08
 5.845e+06 0.41573034 3.7e-08
 5.845e+06 0.41605839 3.7e-08
 5.845e+06 0.41615255 3.7e-08
 5.845e+06 0.41647982 3.7e-08
 5.845e+06 0.41680672 3.7e-08
 5.845e+06 0.41713326 3.7e-08
 5.845e+06 0.41745943 3.7e-08
 5.845e+06 0.41778523 3.7e-08
 5.845e+06 0.41811068 3.7e-08
 5.845e+06 0.41843575 3.7e-08
 5.845e+06 0.41876047 3.7e-08
 5.845e+06 0.41908482 3.7e-08
 5.845e+06 0.41940881 3.7e-08
 5.845e+06 0.41973244 3.7e-08
 5.845e+06 0.41982183 3.7e-08
 5.845e+06 0.42014469 3.7e-08
 5.845e+06 0.42046719 3.7e-08
 5.845e+06 0.42078933 3.7e-08
 5.845e+06 0.42111111 3.7e-08
 5.845e+06 0.42143254 3.7e-08
 5.845e+06 0.42151969 3.7e-08
 5.845e+06 0.42184035 3.7e-08
 5.845e+06 0.42216066 3.7e-08
 5.845e+06 0.42224682 3.7e-08
 5.845e+06 0.42256637 3.7e-08
 5.845e+06 0.42288557 3.7e-08
 5.845e+06 0.42320442 3.7e-08
 5.845e+06 0.42352292 3.7e-08
 5.845e+06 0.42384106 3.7e-08
 5.845e+06 0.42415885 3.7e-08
 5.845e+06 0.42447630 3.7e-08
 5.845e+06 0.42479339 3.7e-08
 5.845e+06 0.42487617 3.7e-08
 5.845e+06 0.42519252 3.7e-08
 5.845e+06 0.42550852 3.7e-08
 5.845e+06 0.42582418 3.7e-08
 5.845e+06 0.42590560 3.7e-08
 5.845e+06 0.42622052 3.7e-08
 5.845e+06 0.42653509 3.7e-08
 5.845e+06 0.42684932 3.7e-08
 5.845e+06 0.42716320 3.7e-08
 5.845e+06 0.42747674 3.7e-08
 5.845e+06 0.42778993 3.7e-08
 5.845e+06 0.42810279 3.7e-08
 5.845e+06 0.42841530 3.7e-08
 5.845e+06 0.42872747 3.7e-08
 5.845e+06 0.42903930 3.7e-08
 5.845e+06 0.42935079 3.7e-08
 5.845e+06 0.42966194 3.7e-08
 5.845e+06 0.42997275 3.7e-08
 5.845e+06 0.43028322 3.7e-08
 5.845e+06 0.43059336 3.7e-08
 5.845e+06 0.43090316 3.7e-08
 5.845e+06 0.43121262 3.7e-08
 5.845e+06 0.43152174 3.7e-08
 5.845e+06 0.43183053 3.7e-08
 5.845e+06 0.43190450 3.7e-08
 5.845e+06 0.43221258 3.7e-08
 5.845e+06 0.43252033 3.7e-08
 5.845e+06 0.43282774 3.7e-08
 5.845e+06 0.43313481 3.7e-08
 5.845e+06 0.43344156 3.7e-08
 5.845e+06 0.43327931 3.7e-08
 5.845e+06 0.43358531 3.7e-08
 5.845e+06 0.43389099 3.7e-08
 5.845e+06 0.43419633 3.7e-08
 5.845e+06 0.43450135 3.7e-08
 5.845e+06 0.43480603 3.7e-08
 5.845e+06 0.43511039 3.7e-08
 5.845e+06 0.43541442 3.7e-08
 5.845e+06 0.43571813 3.7e-08
 5.845e+06 0.43602151 3.7e-08
 5.845e+06 0.43632456 3.7e-08
 5.845e+06 0.43662728 3.7e-08
 5.845e+06 0.43692968 3.7e-08
 5.845e+06 0.43723176 3.7e-08
 5.845e+06 0.43753351 3.7e-08
 5.845e+06 0.43783494 3.7e-08
 5.845e+06 0.43813605 3.7e-08
 5.845e+06 0.43843683 3.7e-08
 5.845e+06 0.43873729 3.7e-08
 5.845e+06 0.43903743 3.7e-08
 5.845e+06 0.43910256 3.7e-08
 5.845e+06 0.43940203 3.7e-08
 5.845e+06 0.43970117 3.7e-08
 5.845e+06 0.44000000 3.7e-08
 5.845e+06 0.44029851 3.7e-08
 5.845e+06 0.44059670 3.7e-08
 5.845e+06 0.44089457 3.7e-08
 5.845e+06 0.44119212 3.7e-08
 5.845e+06 0.44148936 3.7e-08
 5.845e+06 0.44178628 3.7e-08
 5.845e+06 0.44208289 3.7e-08
 5.845e+06 0.44237918 3.7e-08
 5.845e+06 0.44267516 3.7e-08
 5.845e+06 0.44297082 3.7e-08
 5.845e+06 0.44326617 3.7e-08
 5.845e+06 0.44356121 3.7e-08
 5.845e+06 0.44385593 3.7e-08
 5.845e+06 0.44415034 3.7e-08
 5.845e+06 0.44444444 3.7e-08
 5.845e+06 0.44473823 3.7e-08
 5.845e+06 0.44503171 3.7e-08
 5.845e+06 0.44532488 3.7e-08
 5.845e+06 0.44561774 3.7e-08
 5.845e+06 0.44591029 3.7e-08
 5.845e+06 0.44620253 3.7e-08
 5.845e+06 0.44649446 3.7e-08
 5.845e+06 0.44678609 3.7e-08
 5.845e+06 0.44707741 3.7e-08
 5.845e+06 0.44736842 3.7e-08
 5.845e+06 0.44718865 3.7e-08
 5.845e+06 0.44747899 3.7e-08
 5.845e+06 0.44776903 3.7e-08
 5.845e+06 0.44805876 3.7e-08
 5.845e+06 0.44834819 3.7e-08
 5.845e+06 0.44863732 3.7e-08
 5.845e+06 0.44892614 3.7e-08
 5.845e+06 0.44921466 3.7e-08
 5.845e+06 0.44926778 3.7e-08
 5.845e+06 0.44955567 3.7e-08
 5.845e+06 0.44984326 3.7e-08
 5.845e+06 0.45013055 3.7e-08
 5.845e+06 0.45041754 3.7e-08
 5.845e+06 0.45070423 3.7e-08
 5.845e+06 0.45075560 3.7e-08
 5.845e+06 0.45104167 3.7e-08
 5.845e+06 0.45132743 3.7e-08
 5.845e+06 0.45161290 3.7e-08
 5.845e+06 0.45189808 3.7e-08
 5.845e+06 0.45194805 3.7e-08
 5.845e+06 0.45223261 3.7e-08
 5.845e+06 0.45251687 3.7e-08
 5.845e+06 0.45280083 3.7e-08
 5.845e+06 0.45308450 3.7e-08
 5.845e+06 0.45336788 3.7e-08
 5.845e+06 0.45365096 3.7e-08
 5.845e+06 0.45393375 3.7e-08
 5.845e+06 0.45421624 3.7e-08
 5.845e+06 0.45449845 3.7e-08
 5.845e+06 0.45478036 3.7e-08
 5.845e+06 0.45506198 3.7e-08
 5.845e+06 0.45534331 3.7e-08
 5.845e+06 0.45515464 3.7e-08
 5.845e+06 0.45543534 3.7e-08
 5.845e+06 0.45548121 3.7e-08
 5.845e+06 0.45552699 3.7e-08
 5.845e+06 0.45580678 3.7e-08
 5.845e+06 0.45585216 3.7e-08
 5.845e+06 0.45613135 3.7e-08
 5.845e+06 0.45641026 3.7e-08
 5.845e+06 0.45668888 3.7e-08
 5.845e+06 0.45696721 3.7e-08
 5.845e+06 0.45724526 3.7e-08
 5.845e+06 0.45752303 3.7e-08
 5.845e+06 0.45780051 3.7e-08
 5.845e+06 0.45807771 3.7e-08
 5.845e+06 0.45835462 3.7e-08
 5.845e+06 0.45863126 3.7e-08
 5.845e+06 0.45890761 3.7e-08
 5.845e+06 0.45918367 3.7e-08
 5.845e+06 0.45945946 3.7e-08
 5.845e+06 0.45973496 3.7e-08
 5.845e+06 0.46001019 3.7e-08
 5.845e+06 0.46005089 3.7e-08
 5.845e+06 0.46032553 3.7e-08
 5.845e+06 0.46059990 3.7e-08
 5.845e+06 0.46087398 3.7e-08
 5.845e+06 0.46114779 3.7e-08
 5.845e+06 0.46142132 3.7e-08
 5.845e+06 0.46169457 3.7e-08
 5.845e+06 0.46173340 3.7e-08
 5.845e+06 0.46200608 3.7e-08
 5.845e+06 0.46227848 3.7e-08
 5.845e+06 0.46255061 3.7e-08
 5.845e+06 0.46282246 3.7e-08
 5.845e+06 0.46309403 3.7e-08
 5.845e+06 0.46336534 3.7e-08
 5.845e+06 0.46363636 3.7e-08
 5.845e+06 0.46367306 3.7e-08
 5.845e+06 0.46394352 3.7e-08
 5.845e+06 0.46421371 3.7e-08
 5.845e+06 0.46424975 3.7e-08
 5.845e+06 0.46451938 3.7e-08
 5.845e+06 0.46455505 3.7e-08
 5.845e+06 0.46482412 3.7e-08
 5.845e+06 0.46485944 3.7e-08
 5.845e+06 0.46350000 3.7e-08
 5.845e+06 0.46376812 3.7e-08
 5.845e+06 0.46403596 3.7e-08
 5.845e+06 0.46430354 3.7e-08
 5.845e+06 0.46457086 3.7e-08
 5.845e+06 0.46483791 3.7e-08
 5.845e+06 0.46510469 3.7e-08
 5.845e+06 0.46537120 3.7e-08
 5.845e+06 0.46563745 3.7e-08
 5.845e+06 0.46590343 3.7e-08
 5.845e+06 0.46616915 3.7e-08
 5.845e+06 0.46620278 3.7e-08
 5.845e+06 0.46646796 3.7e-08
 5.845e+06 0.46673287 3.7e-08
 5.845e+06 0.46699752 3.7e-08
 5.845e+06 0.46726190 3.7e-08
 5.845e+06 0.46752603 3.7e-08
 5.845e+06 0.46778989 3.7e-08
 5.845e+06 0.46805349 3.7e-08
 5.845e+06 0.46831683 3.7e-08
 5.845e+06 0.46857991 3.7e-08
 5.845e+06 0.46884273 3.7e-08
 5.845e+06 0.46910529 3.7e-08
 5.845e+06 0.46936759 3.7e-08
 5.845e+06 0.46962963 3.7e-08
 5.845e+06 0.46989141 3.7e-08
 5.845e+06 0.47015294 3.7e-08
 5.845e+06 0.47041420 3.7e-08
 5.845e+06 0.47067521 3.7e-08
 5.845e+06 0.47070409 3.7e-08
 5.845e+06 0.47096457 3.7e-08
 5.845e+06 0.47122479 3.7e-08
 5.845e+06 0.47148476 3.7e-08
 5.845e+06 0.47174447 3.7e-08
 5.845e+06 0.47177221 3.7e-08
 5.845e+06 0.47203140 3.7e-08
 5.845e+06 0.47229034 3.7e-08
 5.845e+06 0.47254902 3.7e-08
 5.845e+06 0.47280745 3.7e-08
 5.845e+06 0.47306562 3.7e-08
 5.845e+06 0.47332354 3.7e-08
 5.845e+06 0.47358121 3.7e-08
 5.845e+06 0.47383863 3.7e-08
 5.845e+06 0.47409580 3.7e-08
 5.845e+06 0.47435271 3.7e-08
 5.845e+06 0.47460938 3.7e-08
 5.845e+06 0.47486579 3.7e-08
 5.845e+06 0.47489030 3.7e-08
 5.845e+06 0.47514620 3.7e-08
 5.845e+06 0.47540185 3.7e-08
 5.845e+06 0.47565725 3.7e-08
 5.845e+06 0.47568093 3.7e-08
 5.845e+06 0.47593583 3.7e-08
 5.845e+06 0.47619048 3.7e-08
 5.845e+06 0.47644488 3.7e-08
 5.845e+06 0.47623666 3.7e-08
 5.845e+06 0.47649055 3.7e-08
 5.845e+06 0.47674419 3.7e-08
 5.845e+06 0.47699758 3.7e-08
 5.845e+06 0.47725073 3.7e-08
 5.845e+06 0.47750363 3.7e-08
 5.845e+06 0.47752537 3.7e-08
 5.845e+06 0.47777778 3.7e-08
 5.845e+06 0.47802994 3.7e-08
 5.845e+06 0.47828185 3.7e-08
 5.845e+06 0.47853353 3.7e-08
 5.845e+06 0.47878496 3.7e-08
 5.845e+06 0.47880539 3.7e-08
 5.845e+06 0.47905633 3.7e-08
 5.845e+06 0.47907648 3.7e-08
 5.845e+06 0.47932692 3.7e-08
 5.845e+06 0.47957713 3.7e-08
 5.845e+06 0.47982709 3.7e-08
 5.845e+06 0.48007681 3.7e-08
 5.845e+06 0.48009592 3.7e-08
# end
# elapsed: 12.54 s
